#{"t_start": 1663259016.4642055, "env_id": null}
r,l,t,is_success
-14.0,3,22892.622601,
-14.0,3,22893.449567,
-14.0,3,22894.180327,
-14.0,3,22894.832808,
-14.0,4,22895.698287,
-14.0,3,22896.50288,
-14.0,3,22897.177339,
-14.0,3,22897.950007,
-14.0,3,22898.529081,
-14.0,3,22899.273637,
-14.0,3,22899.996559,
-14.0,3,22900.748158,
-14.0,3,22901.658765,
-14.0,3,22902.377329,
-14.0,3,22903.144872,
-14.0,3,22904.005496,
-14.0,3,22904.710194,
-14.0,3,22905.466231,
-14.0,3,22906.414495,
-13.926574,6,22907.234787,
-14.0,3,22907.938531,
-14.0,3,22908.81179,
-14.0,3,22909.564944,
-14.0,3,22910.188435,
-14.0,3,22911.007699,
-14.0,3,22911.683625,
-14.0,3,22912.407815,
-14.0,3,22913.256386,
-13.926574,6,22914.098835,
-14.0,3,22914.85447,
-14.0,3,22915.582059,
-14.0,3,22916.334651,
-14.0,3,22925.623098,
-12.736344,10,22926.567937,
-14.0,3,22927.335159,
-14.0,3,22928.288886,
-16.672865,9,22929.228242,
-14.0,3,22929.922835,
-14.0,3,22930.797919,
-14.0,3,22931.551295,
-14.0,3,22932.184217,
-14.0,3,22933.041513,
-14.0,3,22933.724034,
-14.0,3,22934.471352,
-14.0,3,22935.338962,
-14.0,3,22936.100265,
-14.0,3,22936.861136,
-14.0,3,22937.606752,
-14.0,3,22938.377732,
-14.0,3,22939.070404,
-14.0,4,22939.997638,
-14.0,3,22940.752897,
-14.0,3,22941.44016,
-14.0,3,22942.231098,
-14.0,3,22942.925891,
-14.0,3,22943.56703,
-14.0,3,22944.43844,
-14.0,3,22945.194817,
-14.0,3,22945.923231,
-14.0,3,22946.661008,
-14.0,3,22947.393778,
-14.0,3,22948.222348,
-14.0,3,22949.125054,
-13.926574,6,22949.900872,
-14.0,3,22950.688691,
-14.0,3,22951.641495,
-14.0,3,22952.491127,
-14.0,3,22953.144699,
-14.0,3,22953.837029,
-14.0,3,22954.660339,
-14.0,3,22955.661836,
-14.0,3,22956.452617,
-14.0,3,22957.260232,
-14.0,3,22958.118022,
-14.0,3,22958.785327,
-14.0,3,22959.727124,
-14.0,3,22960.43901,
-14.0,3,22961.320365,
-14.0,3,22962.096459,
-14.0,3,22962.890095,
-14.0,3,22963.540401,
-14.0,3,22964.250226,
-14.0,3,22965.405071,
-14.0,3,22966.320802,
-14.0,3,22967.084096,
-13.926574,6,22967.858183,
-14.0,4,22968.730849,
-14.0,3,22969.520517,
-14.0,3,22970.34377,
-14.0,3,22971.101204,
-14.0,3,22971.807786,
-14.0,3,22972.679056,
-14.0,3,22973.500234,
-12.888889,4,22974.467132,
-16.0,4,22975.310006,
-14.0,3,22976.260476,
-14.0,3,22977.111975,
-14.0,3,22977.89147,
-14.0,3,22978.684565,
-14.0,3,22979.43083,
-13.77157,7,22980.402464,
-14.0,3,22981.145354,
-14.0,3,22981.937959,
-14.0,3,22982.720078,
-14.0,3,22983.379503,
-14.0,3,22984.241627,
-14.0,3,22985.170223,
-14.0,3,22985.995205,
-14.0,3,22986.739554,
-14.0,3,22987.631513,
-14.0,3,22988.450847,
-14.0,3,22989.213385,
-14.0,3,22992.837405,
-14.0,3,22993.695314,
-14.0,3,22994.695431,
-14.0,3,22995.337174,
-14.0,3,22996.06926,
-14.0,3,22996.693927,
-14.0,3,22997.551616,
-14.0,3,22998.214291,
-14.0,3,22999.009288,
-14.0,3,22999.737107,
-12.888889,4,23000.594006,
-14.0,3,23001.356193,
-14.0,3,23001.992423,
-14.0,3,23002.631978,
-14.0,4,23003.431789,
-14.0,3,23004.081077,
-14.0,3,23004.744552,
-14.0,3,23005.515533,
-14.0,3,23006.312076,
-14.0,3,23007.106036,
-14.0,3,23008.214143,
-14.0,3,23008.968806,
-14.0,3,23009.672948,
-14.0,3,23010.472063,
-14.0,3,23011.223207,
-14.0,3,23012.131034,
-14.0,3,23012.869055,
-14.0,3,23013.697518,
-14.0,3,23014.440935,
-14.0,3,23015.123591,
-14.0,3,23016.102191,
-13.926574,6,23016.966821,
-14.0,3,23017.8421,
-14.0,3,23018.706036,
-14.0,3,23019.457949,
-14.0,3,23020.289587,
-14.0,3,23021.015689,
-14.0,3,23021.82873,
-14.0,3,23022.69802,
-14.0,3,23023.499603,
-14.0,3,23024.325189,
-14.0,3,23025.084703,
-14.0,3,23025.753073,
-14.0,6,23026.604683,
-13.926574,6,23027.374017,
-14.0,3,23028.164432,
-14.0,3,23028.906321,
-14.0,3,23029.652348,
-14.0,3,23030.427467,
-14.0,3,23031.202727,
-14.0,3,23032.018171,
-14.0,3,23032.738555,
-14.0,3,23033.57775,
-14.0,3,23034.405857,
-14.0,5,23035.373644,
-14.0,3,23036.200191,
-14.0,3,23036.897388,
-14.0,3,23037.659837,
-14.0,3,23038.492849,
-14.0,3,23039.33931,
-14.0,4,23040.12269,
-14.0,3,23040.875587,
-14.0,3,23041.631783,
-14.0,3,23042.506697,
-14.0,3,23043.450148,
-14.0,4,23044.289669,
-14.0,3,23044.994592,
-16.0,4,23045.908671,
-12.888889,4,23046.858716,
-14.0,3,23047.651041,
-14.0,3,23048.709123,
-14.0,3,23049.513667,
-14.0,3,23050.557562,
-12.888889,4,23051.437929,
-14.0,3,23052.231011,
-14.0,3,23053.133075,
-14.0,4,23054.173687,
-14.0,3,23055.13755,
-14.0,3,23055.81329,
-14.0,4,23056.610052,
-14.0,3,23057.51105,
-14.0,3,23058.292743,
-12.888889,5,23059.225484,
-14.0,3,23060.015421,
-14.0,3,23060.81795,
-14.0,4,23061.676546,
-14.0,3,23062.429256,
-14.0,3,23065.952493,
-14.0,3,23066.758516,
-13.926574,6,23067.634376,
-14.0,3,23068.467086,
-16.0,4,23069.416701,
-14.0,4,23070.071419,
-14.0,3,23070.983832,
-14.0,3,23071.725627,
-14.0,3,23072.472722,
-14.0,3,23073.262552,
-14.0,3,23074.250057,
-14.0,3,23075.002791,
-14.0,3,23075.766975,
-14.0,3,23076.656842,
-14.0,3,23077.578573,
-14.0,3,23078.338824,
-14.0,3,23079.093847,
-14.0,4,23079.95267,
-14.0,3,23080.799631,
-14.0,3,23081.604803,
-14.0,3,23082.459773,
-14.0,3,23083.233038,
-14.0,3,23083.988431,
-14.0,3,23084.888512,
-12.736344,11,23085.935568,
-14.0,3,23086.760203,
-14.0,3,23087.692719,
-14.0,3,23088.368756,
-14.0,3,23089.165292,
-14.0,3,23089.982162,
-14.0,3,23090.799878,
-14.0,3,23091.641007,
-14.0,3,23092.413475,
-14.0,3,23093.474838,
-14.0,3,23094.393377,
-14.0,4,23095.264254,
-14.0,3,23095.982018,
-14.0,3,23096.660576,
-14.0,3,23097.536532,
-14.0,3,23098.45073,
-14.0,3,23099.228216,
-14.0,3,23100.007109,
-14.0,3,23100.914329,
-15.926573,7,23101.885113,
-14.0,3,23102.681237,
-16.0,4,23103.420038,
-14.0,3,23104.125131,
-14.0,3,23104.82815,
-14.0,3,23105.59731,
-14.0,3,23106.352324,
-14.0,3,23107.147346,
-14.0,3,23107.928613,
-16.0,4,23108.691079,
-14.0,3,23109.408705,
-14.0,3,23110.082188,
-14.0,3,23110.801658,
-14.0,3,23111.67246,
-14.0,4,23112.627012,
-14.0,3,23113.339321,
-14.0,3,23114.025556,
-14.0,3,23114.802974,
-14.0,4,23115.483857,
-14.0,3,23116.104816,
-14.0,3,23116.885642,
-14.0,4,23117.475681,
-14.0,3,23118.133522,
-14.0,3,23118.874442,
-13.926574,6,23119.724438,
-14.0,3,23120.440839,
-14.0,3,23121.316991,
-14.0,3,23122.106214,
-14.0,3,23122.864116,
-14.0,3,23123.683159,
-14.0,3,23124.50623,
-14.0,3,23125.225205,
-14.0,3,23125.861058,
-14.0,3,23126.601338,
-14.0,3,23127.34995,
-14.0,3,23128.053715,
-14.0,3,23128.810063,
-14.0,3,23129.772258,
-14.0,3,23130.492226,
-14.0,3,23131.288954,
-14.0,3,23132.279074,
-16.0,4,23135.713789,
-14.0,3,23136.528707,
-14.0,4,23137.390125,
-14.0,3,23138.053503,
-14.0,3,23138.929181,
-14.0,3,23139.68016,
-14.0,3,23140.533014,
-14.0,3,23141.262282,
-14.0,3,23141.980128,
-14.0,3,23142.815562,
-14.0,3,23143.501214,
-14.0,3,23144.130167,
-14.0,3,23144.858759,
-16.0,4,23145.549628,
-14.0,3,23146.267076,
-13.926574,7,23147.261266,
-14.0,3,23147.923989,
-14.0,3,23148.599899,
-14.0,3,23149.264796,
-14.0,3,23149.992267,
-14.0,3,23150.618847,
-13.926574,6,23151.45135,
-14.0,3,23152.174592,
-14.0,3,23153.000947,
-14.0,3,23153.740265,
-14.0,3,23154.364528,
-14.0,3,23155.112931,
-14.0,3,23155.857776,
-14.0,3,23156.56123,
-14.0,3,23157.238661,
-14.0,3,23158.063665,
-12.888889,4,23158.738747,
-14.0,3,23159.464552,
-14.0,3,23160.163409,
-14.0,3,23160.860045,
-14.0,3,23161.504496,
-14.0,3,23162.217788,
-14.0,3,23162.986705,
-14.0,3,23163.673179,
-14.0,3,23164.424993,
-14.0,3,23165.295752,
-14.0,3,23166.08175,
-17.777847,9,23166.891669,
-14.0,3,23167.592189,
-14.0,3,23168.293943,
-14.0,3,23168.93696,
-14.0,3,23169.569438,
-14.0,3,23170.246914,
-14.0,3,23171.182222,
-14.0,3,23172.27739,
-14.0,3,23173.067947,
-9.847171,7,23173.987705,
-14.0,3,23174.812819,
-14.0,3,23175.597658,
-14.0,3,23176.363141,
-14.0,3,23176.963695,
-14.0,3,23177.660639,
-14.0,3,23178.422944,
-14.0,3,23179.164632,
-14.0,3,23179.924684,
-14.0,3,23180.672035,
-14.0,3,23181.361181,
-14.0,3,23182.021911,
-14.0,3,23182.679205,
-14.0,3,23183.617114,
-14.0,3,23184.345742,
-14.0,3,23185.219711,
-14.0,3,23186.056666,
-14.0,3,23186.953937,
-14.0,3,23187.684731,
-12.888889,4,23188.468935,
-14.0,3,23189.139994,
-14.0,3,23189.820864,
-14.0,3,23190.544314,
-14.0,3,23191.25982,
-14.0,3,23191.962313,
-14.0,3,23192.732477,
-14.0,3,23193.482519,
-14.0,3,23194.207384,
-14.0,3,23195.006995,
-14.0,3,23195.868709,
-12.888889,4,23196.656126,
-14.0,3,23197.386353,
-14.0,3,23198.224725,
-14.0,3,23198.965031,
-14.0,3,23199.754183,
-14.0,3,23203.076473,
-14.0,3,23203.856507,
-14.0,3,23204.637241,
-14.0,3,23205.39441,
-14.0,3,23206.140605,
-14.0,3,23206.89799,
-14.0,3,23207.776167,
-14.0,3,23208.673075,
-14.0,3,23209.585408,
-14.0,3,23210.425833,
-14.0,3,23211.316783,
-14.0,3,23211.973893,
-14.0,3,23212.731172,
-14.0,3,23213.785969,
-14.0,3,23214.489131,
-14.0,3,23215.355716,
-14.0,3,23216.066422,
-14.0,3,23216.830016,
-13.926574,6,23217.628014,
-16.0,4,23218.352543,
-14.0,3,23218.978583,
-14.0,3,23219.865243,
-14.0,3,23220.635372,
-14.0,3,23221.392513,
-14.0,3,23222.123927,
-14.0,3,23222.902428,
-14.0,3,23223.663778,
-14.0,3,23224.332207,
-14.0,3,23225.003577,
-14.0,3,23225.66494,
-14.0,3,23226.38671,
-14.0,3,23227.122833,
-14.0,3,23227.876164,
-12.888889,4,23228.655461,
-14.0,3,23229.444917,
-14.0,3,23230.213055,
-14.0,3,23230.900816,
-14.0,3,23231.622891,
-14.0,3,23232.233871,
-14.0,3,23233.060501,
-14.0,3,23233.892436,
-14.0,3,23234.609177,
-14.0,3,23235.178811,
-14.0,3,23235.867041,
-12.815547,7,23236.841553,
-14.0,3,23237.552055,
-14.0,3,23238.376316,
-14.0,3,23239.098038,
-14.0,3,23239.90807,
-14.0,3,23240.740654,
-13.926574,6,23241.577174,
-14.0,3,23242.207885,
-14.0,3,23243.058934,
-14.0,3,23243.871832,
-14.0,3,23244.556815,
-12.888889,4,23245.374087,
-14.0,3,23245.964944,
-14.0,5,23246.764845,
-14.0,3,23247.494069,
-14.0,3,23248.252687,
-14.0,3,23249.157169,
-12.888889,4,23249.923386,
-14.0,3,23250.693892,
-14.0,3,23257.5827,
-14.0,3,23258.32366,
-14.0,3,23259.200267,
-14.0,3,23260.00485,
-14.0,3,23260.767652,
-14.0,3,23261.581534,
-14.0,3,23262.387276,
-14.0,3,23263.113691,
-14.0,3,23263.752858,
-14.0,3,23264.499934,
-14.0,4,23265.287825,
-12.888889,4,23266.03422,
-14.0,3,23266.793262,
-14.0,3,23267.768164,
-14.0,3,23268.467815,
-14.0,3,23269.2551,
-14.0,3,23269.943024,
-14.0,3,23270.705518,
-14.0,3,23271.510965,
-14.0,3,23272.320213,
-14.0,3,23272.973436,
-14.0,3,23273.828099,
-14.0,3,23274.561445,
-14.0,3,23275.416326,
-14.0,3,23276.14572,
-14.0,3,23276.860765,
-14.0,3,23277.694782,
-14.0,3,23278.372318,
-14.0,3,23279.010008,
-14.0,3,23279.739437,
-14.0,3,23280.397701,
-14.0,3,23281.110528,
-12.815547,8,23282.142464,
-14.0,3,23282.795971,
-14.0,3,23283.474849,
-14.0,3,23284.1411,
-14.0,3,23284.865869,
-14.0,3,23285.484967,
-14.0,3,23286.22031,
-14.0,3,23286.940884,
-14.0,3,23287.766538,
-14.0,3,23288.494145,
-14.0,3,23289.106229,
-14.0,3,23289.845096,
-14.0,3,23290.591441,
-14.0,3,23291.28362,
-16.0,5,23292.024559,
-14.0,3,23292.915762,
-14.0,3,23293.554849,
-14.0,3,23294.279422,
-14.0,3,23295.299797,
-14.0,3,23296.020315,
-14.0,3,23296.665316,
-14.0,3,23297.379716,
-14.0,3,24308.292722,
-14.0,3,24309.105454,
-5.4735236,8,24310.230472,
-11.777779,5,24311.166933,
-5.4735236,8,24312.026258,
-14.0,3,24312.788758,
-16.0,4,24313.597427,
-14.0,3,24314.310118,
-12.888889,4,24315.04513,
-6.587248,7,24315.916574,
-12.888889,4,24316.950521,
-6.587248,7,24317.945106,
-12.888889,4,24318.820046,
-6.3625627,10,24319.914714,
-6.587248,7,24320.948655,
-16.0,4,24321.816277,
-7.69829,6,24322.695622,
-13.777779,6,24323.420896,
-9.69829,7,24324.261836,
-11.777779,5,24325.100312,
-13.777779,6,24325.940521,
-13.777779,7,24326.848484,
-14.888889,5,24327.674729,
-16.0,4,24328.411484,
-14.0,3,24329.087454,
-11.777779,5,24329.816202,
-5.4735236,8,24330.930434,
-7.69829,6,24331.782991,
-6.587248,7,24332.801193,
-7.69829,6,24333.76126,
-12.888889,5,24334.751137,
-14.0,3,24335.503492,
-5.4735236,8,24336.425152,
-12.888889,4,24337.14284,
-14.0,3,24337.842907,
-8.587248,9,24338.772833,
-4.3625627,9,24339.698135,
-14.0,3,24340.421018,
-12.888889,4,24341.24651,
-2.1351366,11,24342.270934,
-14.888889,5,24343.11709,
-7.69829,6,24344.019187,
-13.777779,6,24344.998857,
-6.587248,7,24345.904665,
-11.777779,5,24346.744203,
-14.0,3,24347.877889,
-7.69829,6,24348.752479,
-14.888889,5,24349.616107,
-16.0,4,24350.283144,
-6.587248,7,24351.182917,
-7.69829,6,24352.064682,
-14.888889,5,24352.889341,
-7.4735236,9,24353.828049,
-13.777779,6,24354.684214,
-6.587248,7,24355.699006,
-14.888889,5,24356.675801,
-14.888889,5,24357.668782,
-14.0,3,24358.514736,
-14.888889,5,24359.47535,
-14.888889,5,24360.200886,
-12.888889,4,24360.987571,
-16.0,4,24361.77048,
-14.0,3,24362.451122,
-14.888889,5,24366.065485,
-14.0,3,24366.792048,
-13.777779,6,24367.67108,
-7.4735236,9,24368.566697,
9.976067,22,24369.862146,
-6.587248,7,24370.619621,
-11.777779,5,24371.571756,
-13.777779,6,24372.436822,
-7.4735236,9,24373.407261,
-8.587248,8,24374.303778,
-12.888889,4,24375.120845,
-7.69829,6,24375.992458,
-16.0,4,24376.689766,
-5.4735236,8,24377.535,
-14.888889,5,24378.272932,
-7.69829,6,24379.099965,
-6.587248,7,24379.981652,
-14.0,3,24380.740152,
-7.69829,6,24381.589078,
-12.888889,4,24382.41035,
-12.888889,4,24383.218351,
-12.815547,7,24384.053492,
-11.777779,5,24384.84448,
-11.777779,5,24385.526011,
-16.0,4,24386.439831,
-14.888889,5,24387.371277,
-5.4735236,8,24388.270539,
-11.777779,5,24388.917953,
-12.888889,4,24389.654831,
-7.69829,6,24390.605406,
-6.587248,7,24391.46372,
-5.4735236,8,24392.448515,
-14.888889,5,24393.546201,
-14.0,3,24394.393357,
-14.0,3,24395.240612,
-8.587248,8,24396.162034,
-6.587248,7,24396.954679,
-12.888889,4,24397.870471,
-7.69829,6,24398.804332,
-10.587478,9,24399.716548,
-6.587248,7,24400.653196,
-6.587248,7,24401.386431,
-11.777779,5,24402.192132,
-16.0,4,24402.975629,
-7.69829,7,24403.875736,
-14.0,3,24404.791817,
-7.69829,6,24405.638252,
-8.587248,8,24406.579688,
-16.0,4,24407.500806,
-12.888889,4,24408.257547,
-12.888889,4,24409.071635,
-14.0,3,24410.055172,
-14.0,3,24410.811877,
-14.888889,5,24411.590395,
-12.888889,4,24412.52239,
-6.587248,7,24413.436552,
-3.0244694,13,24414.405977,
-16.0,4,24415.313333,
-14.0,3,24415.997954,
-3.2515984,10,24416.950593,
-11.777779,5,24417.882766,
-12.888889,4,24418.679633,
-12.888889,4,24419.469339,
-8.587248,8,24423.119391,
-16.0,4,24423.965411,
-16.0,4,24424.715174,
-16.0,4,24425.645426,
-16.0,4,24426.447023,
-6.587248,7,24427.256726,
-13.926574,6,24428.149745,
-13.777779,6,24428.945132,
-8.587248,8,24429.743145,
-12.888889,4,24430.650377,
-12.888889,4,24431.448874,
-4.3625627,9,24432.414433,
-11.777779,5,24433.222537,
-14.0,3,24433.96395,
-5.4735236,8,24434.952633,
-5.4735236,8,24436.026735,
-14.0,3,24436.700498,
-12.888889,4,24437.526911,
-11.777779,5,24438.557322,
-5.4735236,8,24439.880361,
-13.777779,6,24440.660278,
-14.0,3,24441.362448,
-14.888889,5,24442.260442,
-14.888889,5,24443.277304,
-14.888889,5,24444.137466,
-12.815547,7,24445.081164,
-14.0,3,24445.932857,
-14.0,3,24446.602549,
-14.0,3,24447.552166,
-11.777779,5,24448.331557,
-12.888889,4,24449.25412,
-13.777779,6,24450.136467,
-3.2515984,10,24451.152325,
-12.888889,4,24451.849018,
-14.888889,5,24452.625132,
-5.4735236,8,24453.64342,
-6.587248,7,24454.674374,
-5.4735236,8,24455.611446,
-7.69829,6,24456.391673,
-16.0,4,24457.278334,
-14.0,3,24458.064588,
-14.0,3,24458.904421,
-9.69829,7,24459.816591,
-11.777779,5,24460.589999,
-12.660528,7,24461.469842,
-12.888889,4,24462.279864,
-14.888889,5,24463.22852,
-8.587248,8,24464.168557,
-4.3625627,9,24465.259161,
-14.0,3,24466.071123,
-16.0,4,24466.847244,
-12.888889,4,24467.633577,
-3.2515984,10,24468.550375,
-7.69829,6,24469.43468,
-5.4735236,8,24470.286334,
-12.888889,4,24471.074998,
-16.0,4,24471.852909,
-8.587248,8,24472.623708,
-16.0,4,24473.473979,
-1.0244694,12,24474.652361,
-7.69829,6,24475.536128,
-7.69829,6,24476.339692,
-14.0,3,24477.186149,
-16.0,4,24477.997861,
-6.587248,7,24481.631939,
-4.3625627,9,24482.696211,
-12.888889,4,24483.542827,
-5.4735236,8,24484.664557,
-2.1351366,11,24485.551494,
-14.0,3,24486.557905,
-14.0,3,24487.176562,
-11.777779,5,24488.067363,
-9.69829,7,24488.83335,
-6.587248,7,24489.706293,
-14.0,3,24490.394111,
-16.0,4,24491.206901,
-14.0,3,24491.932005,
-12.888889,4,24492.557119,
-7.69829,6,24493.250331,
0.08621311,13,24494.287948,
-16.0,4,24494.929693,
-14.888889,5,24495.622729,
-5.4735236,8,24496.515368,
-14.0,3,24497.275378,
-4.3625627,9,24498.225622,
-14.0,3,24498.989582,
-8.587248,8,24499.854625,
-12.888889,4,24500.55055,
-14.0,3,24501.308056,
-4.3625627,9,24502.205292,
-13.777779,6,24503.164199,
-11.777779,5,24503.930189,
-12.888889,4,24504.746166,
-6.587248,7,24505.584118,
-8.587248,8,24506.38599,
-14.0,3,24507.317997,
-5.2515984,11,24508.319639,
-5.4735236,8,24509.310709,
-5.4735236,8,24510.300331,
-8.730015,8,24511.182929,
-7.69829,6,24512.063486,
-11.777779,5,24512.821757,
-14.0,3,24513.598101,
-16.0,4,24514.455802,
-7.69829,6,24515.323313,
-14.888889,5,24516.174624,
-13.777779,6,24516.997231,
-12.888889,4,24517.681284,
-10.587478,9,24518.586343,
-11.777779,5,24519.283894,
-16.0,4,24520.071873,
-11.777779,5,24520.873303,
-6.587248,7,24521.719769,
-12.888889,4,24522.494068,
-16.0,4,24523.2628,
-7.4735236,9,24524.232545,
-7.69829,6,24525.019223,
-13.777779,6,24525.921054,
-16.0,4,24526.743201,
-12.888889,4,24527.943113,
-9.69829,7,24528.866531,
-12.888889,4,24529.560173,
-13.777779,6,24530.376183,
-7.69829,6,24531.264789,
-7.69829,6,24532.155469,
-14.0,3,24532.865209,
-12.888889,4,24533.604197,
-14.0,3,24534.318748,
-7.69829,6,24535.24243,
-16.0,4,24536.174578,
-12.888889,4,24539.719748,
-11.777779,5,24540.444474,
-12.888889,4,24541.305414,
-8.587248,8,24542.344281,
-11.777779,5,24543.162683,
-12.888889,4,24543.910898,
-16.0,4,24544.686529,
-14.888889,5,24545.739431,
-14.0,3,24546.539824,
-14.0,3,24547.28902,
-13.777779,6,24548.248373,
-12.888889,4,24549.122799,
-12.888889,4,24550.07054,
-5.4735236,8,24550.881246,
-14.0,3,24551.613339,
-11.777779,5,24552.537468,
-4.3625627,9,24553.47984,
-6.587248,7,24554.435868,
-7.4735236,9,24555.401079,
-11.777779,5,24556.227947,
-12.888889,4,24557.043093,
-13.777779,6,24557.847887,
-14.0,3,24558.6153,
-7.69829,6,24559.473279,
-16.0,4,24560.239454,
-14.0,3,24561.023851,
-14.888889,5,24561.964704,
-7.69829,6,24562.635773,
-12.888889,4,24563.524792,
-1.0244694,12,24564.530173,
-14.0,3,24565.234295,
-16.0,4,24566.002862,
-7.69829,6,24567.029137,
-14.888889,5,24567.798503,
-9.69829,7,24568.644939,
-16.0,4,24569.510031,
-6.587248,7,24570.516464,
-5.4735236,8,24571.396304,
-11.777779,5,24572.179416,
-6.587248,7,24573.395609,
-11.777779,5,24574.288729,
-7.69829,6,24575.147075,
-13.777779,6,24576.046179,
-16.0,4,24576.803453,
-6.587248,7,24577.633932,
-16.0,4,24578.520064,
-7.69829,6,24579.333211,
-14.0,3,24580.111684,
-14.888889,5,24581.071235,
-7.69829,6,24581.812271,
-5.4735236,8,24582.709188,
-9.69829,7,24583.603085,
-16.0,4,24584.407658,
-12.815547,7,24585.32426,
-11.777779,5,24586.118323,
-14.0,3,24586.828105,
-14.0,3,24587.680983,
-16.0,4,24588.487086,
-7.4735236,9,24589.34749,
-12.888889,4,24590.014227,
-6.587248,7,24590.966293,
-11.777779,5,24591.884851,
-7.69829,6,24592.713819,
-12.888889,4,24593.481516,
-8.587248,8,24594.492006,
-12.888889,4,24597.950325,
-5.4735236,9,24598.899126,
-12.888889,4,24599.685422,
-16.0,4,24600.439958,
-14.0,3,24601.160332,
-9.69829,7,24602.069196,
-14.0,3,24602.846036,
-6.3625627,10,24603.891595,
-13.777779,6,24604.787235,
-11.777779,5,24605.599508,
-14.888889,5,24606.405414,
-3.2515984,10,24607.317005,
-14.0,3,24608.05362,
-11.777779,5,24609.00804,
-3.2515984,10,24610.223558,
-6.587248,7,24611.094497,
-8.587248,8,24611.964086,
-3.2515984,10,24612.983044,
-14.888889,5,24613.720494,
-13.777779,6,24614.458441,
-7.69829,6,24615.367861,
-14.0,3,24615.952387,
-14.0,3,24616.62802,
-13.926574,6,24617.474714,
-13.777779,6,24624.510532,
-11.777779,5,24625.285897,
-7.69829,6,24626.034489,
-14.0,3,24626.871787,
-4.3625627,9,24627.949881,
-14.888889,5,24628.751952,
-16.0,4,24629.535295,
-12.888889,4,24630.433868,
-14.0,3,24631.219708,
-12.888889,4,24631.988755,
-11.777779,5,24632.783132,
-9.476431,10,24633.726852,
-13.777779,6,24634.546611,
-14.888889,5,24635.404102,
-13.777779,6,24636.284209,
-14.888889,5,24637.165108,
-12.888889,4,24637.999555,
-14.0,3,24638.75699,
-14.888889,5,24639.562529,
-8.587248,8,24640.412289,
-14.0,3,24641.148631,
-21.561901,13,24967.121218,
-23.777847,11,24968.118027,
-15.777847,7,24968.947259,
-22.666882,12,24970.005278,
-22.666882,12,24970.942862,
-22.666882,12,24971.870005,
-15.777847,7,24972.796894,
-23.777847,11,24973.617493,
-23.337181,17,24974.693431,
-22.666882,12,24975.704731,
-22.666882,12,24976.736669,
-23.777847,11,24977.692046,
-15.567648,11,24978.820867,
-24.447865,16,24980.055756,
-27.24664,22,24981.398838,
-23.777847,11,24982.483749,
-22.0,7,24983.429641,
-27.561901,16,24984.570181,
-12.302597,16,24985.607416,
-14.672865,8,24986.501771,
-25.55584,15,24987.625616,
-16.672865,9,24988.532526,
-28.666882,15,24989.658319,
-25.55584,15,24991.027272,
-15.152268,19,24992.298708,
-22.666882,12,24993.37172,
-22.666882,12,24994.32268,
-23.777847,11,24995.328497,
-14.672865,8,24996.588614,
-22.666882,12,24997.716964,
-15.777847,7,24998.500267,
-15.777847,7,24999.475712,
-20.666882,11,25000.487989,
-22.666882,12,25001.618291,
-27.24664,22,25002.996026,
-24.445156,16,25004.115522,
-24.445156,17,25008.238269,
-28.666882,15,25009.331515,
-22.666882,12,25010.251828,
-15.777847,7,25011.100043,
-24.453926,16,25012.163247,
-22.666882,12,25013.161233,
-30.801048,16,25014.449641,
-27.556198,16,25015.549063,
-15.777847,7,25016.355436,
-15.777847,7,25017.150119,
-15.777847,7,25018.004462,
-15.777847,7,25018.749623,
-17.777847,8,25019.641327,
-25.55584,15,25020.74526,
-23.777847,11,25021.839301,
-28.666882,16,25023.02874,
-27.556198,16,25024.08485,
-22.672865,12,25025.107056,
-16.36594,16,25026.271692,
-15.777847,7,25027.102829,
-24.445156,16,25028.193161,
-15.777847,7,25029.1471,
-22.666882,13,25030.105392,
-15.777847,7,25030.953874,
-15.777847,7,25031.784111,
-15.69866,10,25032.742094,
-15.777847,7,25033.525646,
-25.55584,15,25034.639966,
-21.55584,13,25035.748307,
-15.777847,7,25036.589689,
-23.777847,11,25037.585512,
-15.777847,7,25038.598202,
-15.777847,7,25039.54459,
-22.672865,12,25040.474673,
-25.777847,12,25041.452081,
-14.672865,8,25042.330534,
-23.777847,11,25043.250168,
-23.777847,11,25044.144376,
-15.777847,7,25044.961491,
-14.672865,8,25046.066433,
-22.666882,12,25047.179208,
-23.777847,11,25048.221548,
-28.666882,15,25052.442916,
-22.666882,13,25053.603024,
-23.777847,11,25054.623893,
-22.666882,12,25055.644426,
-23.777847,11,25056.491817,
-15.777847,7,25057.27864,
-15.777847,7,25058.1268,
-15.777847,7,25058.952845,
-22.666882,12,25059.952533,
-22.666882,12,25060.9437,
-22.666882,12,25061.87104,
-15.777847,7,25062.624912,
-23.777847,11,25063.486994,
-15.777847,7,25064.489767,
-22.672865,12,25065.503028,
-22.666882,12,25066.622193,
-26.470646,17,25067.882101,
-22.672865,12,25069.035624,
-23.777847,11,25070.014341,
-40.0,16,25071.127078,
-22.35942,18,25072.219551,
-18.444874,13,25073.170617,
-22.666882,12,25074.162111,
-23.777847,11,25075.093971,
-15.777847,7,25075.889098,
-21.482841,16,25077.019334,
-24.672865,13,25078.047385,
-48.0,16,25079.139134,
-17.777847,8,25080.028883,
-22.666882,12,25081.126042,
-25.55584,15,25082.223578,
-27.561901,16,25083.302447,
-15.273714,17,25084.544889,
-23.777847,11,25085.51077,
