#{"t_start": 1665418421.216946, "env_id": null}
r,l,t,is_success
6.8578505e-05,799,22219.129214,
6.8578505e-05,799,22237.084148,
6.8578505e-05,799,22261.988544,
6.8578505e-05,799,22275.696808,
6.8578505e-05,799,22298.907139,
-1368.0,799,22314.729497,
6.8578505e-05,799,22330.959431,
6.8578505e-05,799,22352.8722,
6.8578505e-05,799,22368.950383,
6.8578505e-05,799,23850.55975,
6.8578505e-05,799,23864.619271,
6.8578505e-05,799,23888.568282,
6.8578505e-05,799,23904.165214,
6.8578505e-05,799,23919.320262,
-1036.0,799,23948.807711,
6.8578505e-05,799,23965.216645,
6.8578505e-05,799,23990.552667,
6.8578505e-05,799,24007.504374,
6.8578505e-05,799,24026.552622,
6.8578505e-05,799,24050.003749,
6.8578505e-05,799,24064.845109,
6.8578505e-05,799,25530.348217,
6.8578505e-05,799,25546.129913,
-770.4822,799,25569.931884,
-8.482191,181,25573.813631,
-8.482192,152,25576.929534,
-8.482193,48,25578.130005,
-8.482194,45,25579.251052,
-1676.4822,799,25595.316465,
-8.482193,70,25596.837848,
-2520.4822,799,25616.695907,
-8.482163,402,25624.686358,
-8.482194,407,25632.434928,
-8.482187,146,25635.601952,
1.5178165,799,25660.546385,
0.9622611,799,25676.551273,
0.96225876,799,25693.5964,
-8.482164,358,25703.164746,
-7738.4824,799,25719.672789,
-7958.4824,799,25735.916824,
1.11113,799,27141.27108,
15.406694,799,27155.623388,
-6.9643836,761,27172.186437,
32.993896,799,27189.79897,
32.993896,799,27211.670135,
63.203415,799,27233.291061,
15.25783,799,27248.785372,
9.851138,799,27271.723672,
45.29441,400,27280.481324,
24.010914,246,27288.831163,
87.55154,799,27307.887813,
114.538216,670,27327.050189,
48.003555,799,27347.177756,
115.980705,799,27369.257161,
2.2222195,25,27370.04075,
32.993896,799,28940.91627,
29.982101,799,28960.177588,
29.982101,799,28983.827364,
132.56029,799,29004.4426,
22.993896,423,29013.748409,
34.010914,799,29033.96125,
294.6892,799,29052.622025,
24.010914,397,29062.189407,
22.993896,115,29064.935779,
-973.91284,799,29090.214901,
22.993896,80,29092.249774,
13.333326,40,29093.268542,
21.976881,49,29094.473297,
-6116.519,799,29110.673142,
-1634.0137,799,29130.385657,
173.96465,799,29152.921234,
209.40263,799,29172.793865,
21.976881,106,29175.330599,
24.010914,197,29179.683485,
-6841.4326,799,30777.662971,
-1570.6666,799,30793.868443,
21.087164,93,30795.901001,
-1576.6666,799,30811.879586,
-4.6666665,799,30827.30143,
6.6666694,799,30846.822707,
-1187.1111,799,30864.076637,
-1511.1111,799,30879.529349,
-1541.1111,799,30898.072438,
-1508.4445,799,30913.415053,
-1596.0,799,30927.95705,
6.666668,799,30951.83937,
2.2222228,799,30967.373416,
-1598.0,799,32581.211449,
-549.55554,799,32596.435929,
24.010914,701,32618.938349,
38.151695,799,32637.427831,
37.448097,799,32657.127941,
19.982101,417,32665.594969,
212.85037,799,32691.166733,
28.151695,612,32703.500479,
28.151695,318,32710.216394,
24.010914,100,32712.55913,
-1526.8889,799,32729.176433,
9.999994,35,32730.179827,
22.993896,75,32732.04138,
25.027931,145,32735.335246,
28.151695,152,32738.909295,
16.666658,111,32741.390819,
276.5717,799,32765.988273,
24.010914,157,32769.541532,
324.16348,799,32793.813264,
-2590.0376,799,32810.116123,
22.993896,359,34234.718769,
-1068.0,799,34252.700937,
28.877039,799,34268.951128,
29.982101,799,34294.880446,
32.993896,799,34314.382964,
29.982101,799,34340.8519,
29.982101,799,34357.801225,
7.7777777,799,34373.282281,
29.982101,799,34393.226308,
-607.1981,799,34410.870846,
136.57906,799,34429.449759,
9.999994,76,34431.180051,
12.222216,44,34432.278075,
2.2222195,28,34433.052761,
13.333326,44,34434.176786,
139.50113,799,34458.674805,
116.55589,799,34479.743348,
3.333343,799,36072.396911,
4.444472,799,36087.733637,
-566.44446,799,36103.258309,
24.010914,338,36110.421287,
225.44664,799,36128.840147,
64.623276,799,36156.027943,
30.51677,404,36164.377921,
5.555556,799,36179.06798,
26.040901,454,36188.524275,
5.5555563,799,36211.892624,
-1518.4445,799,36228.037067,
-306.37726,799,36246.951813,
79.78489,799,36267.723697,
88.936646,799,36286.393035,
25.027931,45,36287.662072,
15.555548,27,36288.461634,
11.111105,27,37688.04863,
25.027931,40,37689.174783,
9.999994,21,37689.854336,
-7392.28,799,37707.620085,
12.222216,27,37708.459447,
-1573.1111,799,37724.128914,
22.993896,40,37725.192877,
-1566.8889,799,37740.3046,
9.999994,25,37741.104633,
-1452.0,799,37757.173688,
-1564.8889,799,37773.999626,
9.999994,88,37775.958777,
253.21426,799,37795.462422,
25.45015,69,37797.161282,
9.999998,799,37812.14641,
44.766357,799,37837.956798,
-1432.0,799,37854.332308,
7.7777767,799,37872.587747,
6.8578505e-05,799,37887.308661,
6.8578505e-05,799,37902.01861,
9.999994,19,39427.590024,
-532.7047,102,39430.103638,
9.999994,19,39430.747931,
7.777773,17,39431.338612,
-592.7047,108,39433.860921,
14.444437,23,39434.601218,
-1042.7047,152,39437.969438,
5.5555515,15,39438.545109,
9.999994,20,39439.201155,
9.999994,20,39439.845836,
9.999994,19,39440.472075,
9.999994,19,39441.116016,
8.888884,18,39441.77104,
-5451.855,799,39459.315329,
9.999994,19,39459.962385,
21.087164,29,39461.182486,
9.999994,21,39461.907079,
-7472.7046,799,39480.109036,
25.45015,38,39481.214828,
356.75418,799,39499.338086,
343.66565,799,39520.168935,
22.993896,41,39521.282909,
60.91649,134,39524.442535,
9.999994,19,39525.088279,
354.64313,799,39551.393281,
9.999994,20,39552.057467,
354.64313,799,39570.526433,
-5.5555553,5,39570.893698,
24.010914,36,39571.964399,
9.999994,19,39572.595494,
16.666658,25,39573.384968,
337.7824,799,39595.953308,
-5596.6973,799,39613.312282,
-6127.811,799,39630.237897,
25.027931,33,39631.236122,
9.999994,19,39632.690482,
-3.333334,7,39633.104643,
9.999994,19,39633.778588,
2.2222195,12,39634.276964,
357.5986,799,39654.497654,
358.0208,799,39680.205496,
21.087164,29,39681.139096,
194.3691,799,41517.424055,
24.010914,32,41518.402721,
6.666662,16,41518.958596,
38.573914,799,41536.952221,
28.151695,443,41547.004469,
21.976881,30,41547.949469,
12.222216,21,41548.646525,
9.999994,19,41549.290344,
38.573914,799,41569.273086,
8.888884,18,41569.896069,
9.999994,19,41570.510981,
11.111105,20,41571.160605,
38.151695,799,41590.96337,
9.999994,19,41591.665534,
9.999994,19,41592.286927,
9.999994,19,41592.904971,
9.999994,19,41593.555574,
5.5555515,15,41594.108312,
9.999994,19,41594.762322,
26.040901,35,41595.81294,
9.999994,19,41596.425657,
177.79695,799,41622.110396,
9.999994,19,41623.142003,
2.2222195,12,41623.686632,
13.333326,22,41624.411605,
2.2222195,12,41624.932523,
24.010914,32,41625.919311,
-6372.734,799,41644.076987,
24.010914,32,41645.069264,
9.999994,19,41645.703971,
8.888884,18,41646.323318,
-7472.0674,799,41665.293883,
93.462296,799,41686.088841,
38.151695,799,41706.255482,
358.86523,799,41734.506435,
15.555548,24,41735.29258,
358.86523,799,41760.051852,
9.999994,19,41760.739193,
38.151695,799,43231.147513,
31.783424,91,43233.419487,
11.111105,39,43234.453567,
170.73471,799,43252.329384,
11.111105,58,43253.741329,
243.444,799,43276.264835,
25.872368,41,43277.555504,
-1559.7778,799,43294.222892,
-517.9916,799,43314.986979,
148.84918,799,43346.606477,
188.63258,799,43366.889062,
46.04567,799,43391.140124,
190.31883,799,43409.834361,
52.403183,799,43430.997173,
9.999994,105,43433.427791,
3.3333302,41,43434.517726,
42.929337,407,43444.602135,
172.0416,799,43465.768312,
-1363.1111,799,44928.803481,
-1478.6667,799,44944.94232,
30.51677,107,44947.538734,
-1371.3334,799,44963.543719,
-1400.4445,799,44978.998004,
-1578.8889,799,44996.436342,
6.8578505e-05,799,45012.680768,
6.8578505e-05,799,45026.803469,
6.8578505e-05,799,45049.536509,
4.444455,799,45064.417667,
4.4444556,799,45079.327365,
6.8578505e-05,799,45104.669797,
6.8578505e-05,799,45119.699947,
8928,799,38556.493743,
153.33362,799,38580.396905,
220.0004,488,38600.927394,
220.0004,648,38619.337061,
220.0004,173,38625.577968,
220.00038,190,38632.413434,
220.0004,642,38655.560222,
220.0004,177,38661.626996,
220.0004,177,38667.682843,
220.0004,174,38674.56631,
220.0004,172,38681.039648,
220.0004,172,38692.381121,
220.0004,172,38698.499024,
220.0004,181,38704.658715,
220.0004,174,38710.497364,
220.0004,180,38716.87195,
220.0004,176,38722.905252,
220.0004,175,38728.784129,
220.0004,178,38739.542864,
220.0004,199,38746.205355,
220.0004,171,40393.662246,
220.0004,171,40399.665951,
220.0004,172,40406.089832,
220.0004,171,40411.974275,
220.0004,172,40418.38269,
220.0004,171,40424.854542,
220.0004,171,40436.532652,
220.0004,171,40442.622216,
220.0004,171,40448.502268,
220.0004,171,40454.663492,
220.0004,171,40460.665542,
220.0004,172,40473.927308,
220.0004,171,40486.64882,
220.0004,171,40492.994497,
220.0004,171,40499.223798,
220.0004,171,40505.052751,
220.0004,171,40511.117103,
220.0004,171,40517.012028,
220.0004,171,40523.274906,
220.0004,171,40534.641516,
220.0004,171,40540.704725,
220.0004,171,40547.194506,
220.0004,171,40553.127709,
220.0004,171,40567.772531,
220.0004,171,40573.654298,
220.0004,171,40584.576039,
220.0004,171,40590.957808,
220.0004,171,40596.692154,
220.0004,171,40602.603624,
220.0004,171,40608.435565,
220.0004,171,40614.401261,
220.0004,171,40620.673387,
220.0004,171,40631.738788,
220.0004,171,40637.602428,
3.3333302,13,40638.656575,
220.0004,171,40644.518699,
220.0004,177,40658.160331,
220.0004,178,40664.070947,
220.0004,176,40670.22513,
223.33372,179,40681.945346,
220.0004,175,40688.483469,
220.0004,176,40694.551181,
220.0004,185,40700.665217,
220.0004,174,40706.744257,
220.0004,177,40712.863425,
220.0004,175,40719.039662,
220.0004,172,40730.231699,
220.0004,173,40736.606004,
220.0004,196,40751.943525,
220.0004,177,40758.157669,
-5.5555563,5,40759.00131,
220.0004,190,40765.426819,
220.0004,186,40771.868635,
220.0004,189,40783.650593,
220.0004,180,40790.006863,
220.0004,180,40796.220738,
220.0004,177,40802.746129,
220.0004,175,40809.436142,
220.0004,194,40815.922822,
220.0004,185,40827.456478,
-1.1111126,9,40828.437068,
220.00038,247,42225.798997,
220.0004,350,42235.956341,
220.0004,189,42242.759419,
220.0004,419,42256.087899,
220.0004,183,42262.631021,
220.0004,337,42278.988986,
220.0004,384,42293.502152,
224.44484,751,42314.648061,
220.0004,350,42325.62422,
218.88928,331,42342.364022,
220.0004,509,42355.618283,
220.0004,197,42364.035084,
220.0004,189,42370.459904,
220.0004,192,42377.048286,
220.0004,177,42383.256951,
220.0004,176,42394.859401,
220.0004,216,42402.154348,
221.11151,202,42408.855136,
220.0004,204,42416.090747,
220.0004,176,42422.823182,
220.00038,188,42429.822262,
220.0004,198,42444.159282,
220.0004,175,42451.219457,
220.0004,178,42457.848549,
220.0004,182,42464.183887,
220.0004,184,42470.49273,
220.0004,179,42476.743966,
220.0004,181,42482.816725,
220.0004,189,42495.043939,
220.0004,174,42501.279152,
220.0004,176,42507.426718,
220.0004,174,42513.586987,
220.0004,184,42519.962085,
220.0004,178,42533.156268,
220.0004,175,42539.54371,
220.0004,175,42551.67105,
220.0004,175,42557.690286,
220.0004,182,42564.106013,
220.0004,189,42571.146611,
220.0004,183,42577.373932,
220.0004,190,42583.569246,
220.0004,177,42599.954878,
225.55594,183,42606.163861,
220.0004,350,43931.689149,
-909.77747,799,43955.421105,
220.0004,281,43964.467831,
-772.4441,799,43998.074905,
-654.4441,799,44021.600809,
-253.99966,799,44052.8523,
156.66696,799,44081.614909,
171.11145,799,44113.047838,
144.4447,799,44147.042076,
171.11145,799,44178.319189,
160.0003,799,44205.494582,
178.88925,799,44238.840163,
-935.1108,799,44262.930016,
185.55594,799,44289.94756,
32,
-14.0,3,20172.344293,
-14.0,3,20172.985121,
-14.0,3,20173.700016,
-14.0,3,20174.400135,
-14.0,3,20175.114703,
-14.0,3,20175.823138,
-14.0,3,20176.386074,
-14.0,3,20177.07567,
-14.0,3,20177.737739,
-14.0,3,20178.445654,
-14.0,3,20179.093302,
-14.0,3,20179.796269,
-14.0,3,20180.503245,
-14.0,3,20181.260401,
-14.0,3,20181.966766,
-14.0,3,20182.619039,
-14.0,3,20183.247122,
-14.0,3,20183.932869,
-14.0,3,20184.632317,
-14.0,3,20185.357727,
-14.0,3,20185.988381,
-14.0,3,20186.626721,
-14.0,3,20187.295069,
-14.0,3,20187.999526,
-14.0,3,20188.610525,
-14.0,3,20189.281585,
-14.0,3,20189.933481,
-14.0,3,20190.884471,
-14.0,3,20191.532489,
-14.0,3,20192.170159,
-14.0,3,20192.889468,
-14.0,3,20193.615399,
-14.0,3,20194.248098,
-14.0,3,20194.906101,
-14.0,3,20195.608468,
-14.0,3,20196.295705,
-14.0,3,20196.953885,
-14.0,3,20197.608445,
-14.0,3,20198.3037,
-14.0,3,20199.006839,
-14.0,3,20199.698041,
-14.0,3,20200.39489,
-14.0,3,20201.062403,
-14.0,3,20201.69151,
-14.0,3,20202.405335,
-14.0,3,20203.106243,
-14.0,3,20203.737018,
-14.0,3,20204.434454,
-14.0,3,20205.101469,
-14.0,3,20205.786076,
-14.0,3,20206.484002,
-14.0,3,20207.201604,
-14.0,3,20207.855161,
-14.0,3,20208.556165,
-14.0,3,20209.185043,
-14.0,3,20209.906176,
-14.0,3,20210.580909,
-14.0,3,20211.245585,
-14.0,3,20211.840895,
-14.0,3,20212.453696,
-14.0,3,20213.113394,
-14.0,3,20213.751338,
-14.0,3,20214.451882,
-14.0,3,20215.140809,
-14.0,3,20215.769877,
-14.0,3,20216.441391,
-14.0,3,20217.124111,
-14.0,3,20217.807026,
-14.0,3,20218.415009,
-14.0,3,20219.100973,
-14.0,3,20219.807578,
-14.0,3,20220.463406,
-14.0,3,20221.159467,
-14.0,3,20221.840574,
-14.0,3,20222.532656,
-14.0,3,20223.217055,
-14.0,3,20223.913506,
-14.0,3,20224.809477,
0.00012191907,799,21553.533753,
0.00012563662,799,21577.268942,
6.748365e-05,799,21609.843255,
5.250522e-05,799,21632.096633,
5.319633e-05,799,21656.384914,
0.00012191907,799,21688.072476,
6.7472824e-06,799,21710.3707,
0.00012191907,799,21744.478356,
0.00017547433,799,21766.647916,
0.00015038338,799,21791.195843,
4.196843e-05,799,21820.682488,
0.00017582242,799,21843.693483,
2.1021682e-05,799,23226.691706,
0.00012191907,799,23252.586286,
2.6522243e-06,799,23283.121019,
0.00012191907,799,23309.770557,
3.1787815e-05,799,23331.517378,
2.1688653e-05,799,23364.920522,
0.00012191907,799,23391.464696,
8.654504e-05,799,23422.792697,
0.00012191907,799,23447.01483,
0.00013764146,799,23473.409337,
0.00012191907,799,23507.380127,
0.00012191907,799,23531.21848,
0.00024941075,799,24907.459743,
5.8414564e-05,799,24929.567084,
0.00012191907,799,24963.163269,
0.00033632995,799,24987.831285,
2.8355304e-05,799,25013.358151,
0.00012191907,799,25046.94498,
0.00012191907,799,25072.442718,
0.00015680486,799,25102.464753,
0.00012191907,799,25129.379678,
6.4322703e-06,799,25156.419996,
9.496953e-05,799,25186.621573,
0.00010959589,799,25211.002382,
19.553413,799,26525.481815,
68.88891,799,26552.829674,
52.222206,799,26581.147985,
11.111122,799,26605.598548,
10.000013,799,26629.847461,
62.222218,799,26659.409779,
72.22223,799,26686.760318,
95.55565,799,26715.05439,
128.88908,799,26743.884184,
133.33353,799,26773.387429,
-566.8886,799,26798.726138,
97.62904,418,26811.105865,
110.9624,799,26840.785908,
-1020.4442,799,28301.337597,
-699.77747,799,28323.678857,
-821.77747,799,28357.413388,
-867.99976,799,28384.0511,
-75.33299,799,28410.638261,
175.5559,799,28442.046503,
176.66699,799,28467.401808,
174.4448,799,28502.469363,
-77.55522,799,28530.29946,
176.66702,799,28553.073378,
172.22256,799,28587.153455,
-1005.9997,799,28613.016947,
14.444439,23,30130.600514,
47.777767,53,30132.831945,
19.99999,28,30134.250829,
-1523.3334,799,30161.229223,
15.55555,24,30162.460577,
34.44443,41,30164.156272,
28.888878,36,30165.690585,
-1380.2222,799,30193.031548,
-1470.4445,799,30224.318588,
-1231.7776,799,30252.988272,
-1141.9998,799,30281.562703,
-954.88855,799,30303.194302,
-763.7774,799,30327.562539,
-1003.333,799,30350.800188,
-1365.7777,799,30378.157726,
-1284.4443,799,30410.045816,
14.444439,23,30411.350982,
-1143.9998,799,30438.517091,
-1.1111126,9,30439.374967,
-1123.333,799,30465.569923,
4.444441,15,30466.62393,
24.444435,32,31891.73953,
8.888884,18,31892.74758,
136.66689,799,31920.70218,
3.3333302,13,31921.687572,
-5.5555563,5,31922.438259,
-5.5555563,5,31923.187458,
-6.666667,4,31923.915994,
6.666662,16,31924.938886,
138.8891,799,31953.652489,
-6.666667,4,31954.378601,
-6.666667,4,31955.356509,
123.33351,799,31985.254546,
123.33351,799,32013.718667,
112.22237,799,32041.789809,
28.888878,37,32044.413996,
-5.5555563,5,32045.123737,
141.11133,799,32073.652214,
135.55579,799,32102.587094,
148.88916,799,32130.717249,
151.11139,799,32154.77414,
60.00003,64,32161.042848,
17.777771,26,32162.317508,
164.44475,799,32186.626779,
51.1111,56,32192.705322,
81.111206,83,32195.736701,
31.1111,38,32197.42476,
62.222244,66,32199.877568,
39.999985,46,32201.729303,
45.55554,51,32203.68441,
72.22228,75,32206.385141,
-3.333335,7,32207.136472,
66.6667,70,32209.601227,
67.77782,71,32212.132976,
52.22221,57,32214.240097,
62.222244,66,32216.614749,
35.555542,42,32218.355265,
78.88898,81,32221.164047,
39.999985,46,32226.987646,
54.444443,59,32229.232705,
19.999992,28,32230.516026,
70.000046,73,32233.157235,
58.888916,63,32235.571553,
17.777771,26,32236.833222,
73.333405,76,32239.535847,
61.111137,65,32241.985989,
-1.9073486e-06,10,32242.826562,
35.555542,42,32244.621748,
41.11109,47,32246.526686,
60.000015,64,32248.927474,
61.111145,65,32251.362983,
66.66672,70,32253.909519,
19.99999,28,32255.242204,
32.22221,39,32256.911315,
41.111095,47,32262.620824,
82.22232,84,32265.588749,
7.777773,17,32266.620615,
61.111122,65,32269.032207,
81.111206,83,32272.003884,
56.66667,61,32274.350382,
-3.333335,7,32275.154939,
-1.1111126,9,33589.145006,
-5.5555563,5,33589.891639,
-6.666667,4,33590.630202,
25.555546,33,33592.142076,
21.111103,29,33593.574604,
6.666662,16,33594.604026,
43.333317,49,33596.524026,
68.88893,72,33599.111811,
68.88893,72,33601.724054,
53.333336,58,33603.852647,
-227.5552,799,33625.749665,
71.11116,75,33632.744832,
4.444441,14,33633.742695,
66.66671,71,33636.343565,
65.55559,69,33638.863827,
75.555626,79,33641.686403,
75.55563,78,33644.447115,
37.777763,44,33646.289604,
-299.77744,799,33674.239713,
-1265.5554,799,33698.448391,
46.66665,52,33704.554127,
46.666653,52,33706.97829,
27.777767,35,33708.65232,
-893.333,799,33735.04547,
-1110.6664,799,33763.225312,
-5.5555563,5,33763.915195,
175.55588,799,33785.407168,
-1079.1108,799,33814.66736,
173.33368,799,33840.038745,
51.1111,56,33842.138457,
18.888882,27,33843.424638,
174.44478,799,33870.967113,
171.11145,799,33899.611884,
172.22255,799,33921.519458,
86.66675,799,35426.98477,
87.77786,799,35456.889524,
78.88895,799,35487.881995,
53.333313,799,35517.516042,
54.444427,799,35550.309144,
54.444424,799,35575.339766,
12.222219,799,35605.213381,
39.99999,799,35635.405418,
39.99999,799,35664.755711,
42.22221,799,35693.681777,
71.111115,799,35721.180735,
67.7778,799,35752.640692,
-1054.2219,799,37083.806386,
177.77814,799,37105.5947,
-1139.7776,799,37140.795983,
187.77814,799,37162.124496,
187.77815,799,37183.104806,
194.44482,799,37217.113817,
196.66705,799,37238.033554,
188.0004,764,37265.387363,
-1301.7776,799,37294.726849,
-1222.222,799,37324.118402,
-1234.222,799,37354.4266,
-1431.5555,799,37383.612794,
74.44451,77,38713.079698,
17.777771,26,38714.438627,
68.88893,72,38717.142279,
73.333405,76,38719.966428,
70.000046,73,38722.712022,
37.777763,44,38724.674906,
72.22229,75,38727.571311,
12.222216,21,38728.713151,
26.666656,34,38730.325189,
8.888884,18,38731.499627,
39.999985,46,38733.479692,
-3.333335,7,38734.282265,
44.444427,50,38736.345919,
12.222216,21,38737.596031,
13.333326,22,38738.844852,
48.88887,54,38740.968062,
74.4445,77,38743.742336,
64.44447,68,38746.262641,
19.999992,28,38747.715023,
15.55555,24,38749.037062,
46.66665,52,38751.172874,
-1.9073486e-06,10,38752.04662,
77.77786,80,38760.173372,
-6.666667,4,38760.916867,
58.8889,63,38763.383317,
41.111095,47,38765.425904,
61.111145,65,38767.975616,
-6.666667,4,38768.738481,
-6.666667,4,38769.501915,
-6.666667,4,38770.145105,
17.777771,26,38771.468219,
15.55555,24,38772.831006,
84.44455,86,38776.061094,
34.44443,41,38777.879148,
68.88893,72,38780.646247,
26.666656,34,38782.161136,
67.77782,71,38784.845007,
1.1111088,11,38785.785654,
56.66667,61,38788.510928,
26.666656,34,38790.159301,
8.888884,18,38791.334496,
13.333326,22,38792.582412,
29.999989,37,38794.251909,
47.77776,53,38796.37855,
81.111206,83,38799.402957,
19.999992,28,38800.833096,
74.44452,77,38803.629343,
227.77817,223,38816.966981,
15.55555,24,38818.342298,
220.0004,187,38824.613402,
220.0004,194,38830.830042,
222.2226,191,38837.011506,
-5.5555563,5,38837.725773,
223.33372,190,38843.827712,
4.444441,14,38844.894699,
220.0004,188,38851.099907,
220.0004,185,38862.159624,
225.55594,199,38868.535564,
225.55594,195,38874.829609,
218.88928,185,38880.762907,
222.22261,189,38887.077031,
22.222214,30,38888.593868,
18.888882,27,38890.004707,
75.55562,79,38892.949579,
-6.666667,4,38893.702869,
-1.9073486e-06,10,38894.599738,
223.33372,190,38905.683239,
-3.333335,7,38906.537859,
70.00005,74,38909.475741,
41.111095,47,38911.470971,
220.0004,185,38917.541722,
2.2222195,12,38918.488296,
31.1111,38,38920.127304,
63.33336,67,38922.696032,
46.666653,52,38924.789198,
67.777824,71,38927.476196,
12.222216,21,38928.706151,
223.33371,194,38934.865074,
220.0004,184,38940.783753,
31.1111,38,38942.527297,
-6.666667,4,38943.196338,
39.999985,46,38950.067904,
223.33372,192,38956.18721,
-2.2222242,8,38957.019923,
222.22261,189,38963.011752,
65.55559,69,38965.604231,
1.1111088,11,38966.524338,
34.44443,41,38968.313749,
-5.5555563,5,38969.381574,
17.777771,26,38970.802457,
57.7778,62,38973.45488,
-5.5555563,5,38974.233756,
3.3333302,13,38975.253757,
41.111095,47,38977.111661,
64.44447,68,38979.621745,
74.44452,77,38982.445712,
45.55554,51,38984.526336,
39.999985,46,38986.434839,
13.333328,22,38987.673968,
-1.1111126,9,38988.575169,
34.44443,41,38990.39088,
82.22232,84,38998.652581,
13.333326,22,38999.899441,
18.888882,27,39001.272726,
62.222244,66,39003.813953,
73.333405,76,39006.678345,
-1.9073486e-06,10,39007.628748,
54.444458,59,39009.98637,
-6.666667,4,39010.674468,
80.00009,82,39013.66673,
42.222206,48,39015.675497,
-6.666667,4,39016.337461,
58.8889,63,39018.711185,
56.66667,61,39021.030813,
24.444435,32,39022.615081,
12.222216,21,39023.798725,
66.6667,70,39026.375928,
77.77786,80,39029.333502,
47.777767,53,39031.573755,
81.111206,83,39034.606941,
61.11113,65,39037.055585,
23.333324,31,39038.684659,
3.3333302,13,39039.809104,
83.333435,86,39048.132766,
38.888874,45,39050.04809,
17.777771,26,39051.435717,
-6.666667,4,39052.210354,
-5.5555563,5,39052.988785,
-4.4444456,6,39053.800103,
8.888884,18,39054.926707,
52.222218,57,39057.130544,
66.6667,70,39059.787901,
65.5556,69,39062.541252,
-5.5555563,5,39063.272413,
73.3334,76,39066.128211,
4.444441,14,39067.147941,
46.66665,52,39069.283918,
218.88928,184,39075.877914,
220.0004,196,39082.564966,
47.777767,53,39084.742087,
225.55594,195,39096.266315,
220.0004,192,39102.460147,
221.11148,186,39108.492697,
220.0004,185,39114.428203,
220.00038,187,39120.233411,
220.0004,185,39126.098513,
221.1115,187,39131.879673,
220.0004,197,39143.188989,
27.777767,35,40798.739256,
57.7778,62,40801.2179,
6.666662,16,40802.267529,
15.55555,24,40803.577503,
75.55563,78,40806.52948,
-5.5555563,5,40807.325131,
2.2222195,12,40808.241213,
62.222244,66,40810.787884,
-2.2222242,8,40811.689351,
74.44452,77,40814.612293,
49.99999,55,40816.850317,
44.444427,50,40818.962266,
-5.5555563,5,40819.764297,
17.777771,26,40821.157418,
-1.9073486e-06,10,40822.110051,
47.777767,53,40824.264943,
43.333317,49,40826.290453,
-6.666667,4,40827.042417,
78.88898,81,40830.020125,
68.88893,72,40832.71975,
52.222214,57,40834.948767,
65.55559,69,40837.601126,
27.777767,35,40839.238381,
27.777767,35,40840.906786,
-5.5555563,5,40841.673974,
53.333332,58,40843.962121,
48.888866,54,40851.60419,
34.44443,41,40853.402541,
36.666653,43,40855.248869,
73.33339,76,40858.09295,
37.777763,44,40860.019981,
-1.1111126,9,40860.882175,
15.55555,24,40862.239018,
13.333326,22,40863.496716,
23.333324,31,40864.986458,
70.00005,73,40867.783759,
39.999985,46,40869.714262,
24.444435,32,40871.283367,
26.666656,34,40872.916678,
60.00003,64,40875.830068,
91.11124,92,40879.36016,
-6.666667,4,40880.163155,
-6.666667,4,40880.906596,
72.22229,75,40883.760673,
31.1111,38,40885.541232,
66.66672,70,40888.393182,
80.00009,82,40891.368232,
18.888882,27,40892.848493,
220.0004,204,40907.694606,
220.0004,192,40913.97014,
223.33372,203,40920.466142,
-2.2222242,8,40921.319178,
43.333317,49,40923.335694,
46.66665,52,40925.398604,
222.22261,235,40932.410541,
29.999989,37,40934.04949,
28.888878,36,40935.684867,
221.11148,222,40942.4111,
223.33372,204,40954.185259,
21.111103,29,40955.585661,
223.33371,327,40964.642261,
220.00038,214,40971.193462,
26.666656,34,40972.795933,
18.888882,27,40974.436256,
45.55554,51,40976.456445,
21.111103,29,40977.840693,
13.333326,22,40979.103251,
13.333326,22,40980.402862,
220.0004,225,40987.32276,
45.55554,51,40989.370246,
58.888916,63,40991.812038,
25.555546,33,40993.388707,
-6.666667,4,40994.089599,
218.88928,198,41000.324591,
-6.666667,4,41001.078984,
-4.4444456,6,41001.861502,
51.1111,56,41009.390788,
220.0004,214,41015.991566,
-5.5555563,5,41016.761955,
64.44447,68,41019.323345,
218.88928,212,41025.888118,
67.77783,71,41028.660769,
48.88888,54,41030.818578,
12.222218,21,41032.066808,
49.999996,55,41034.260024,
19.999992,28,41035.625716,
17.777771,26,41036.941803,
15.55555,24,41038.219136,
33.33332,40,41039.944741,
28.888878,36,41041.910532,
74.44452,77,41044.733188,
77.777855,80,41047.581626,
65.55559,69,41050.111356,
220.0004,673,41080.274885,
225.55595,233,41087.464551,
222.22261,224,41094.396676,
221.11151,224,41101.253428,
220.0004,216,41107.87435,
224.44484,235,41120.415497,
220.0004,331,41130.134177,
220.0004,238,41137.791691,
1.1111088,11,41138.724756,
55.555557,60,41141.068746,
-1.9073486e-06,10,41142.028791,
64.44449,68,41144.704876,
22.222214,30,41146.233203,
8.888884,18,41147.295036,
223.33372,210,41153.742854,
4.444441,14,41154.809808,
-5.5555563,5,41155.593454,
-5.5555563,5,41156.368974,
-5.5555563,5,41157.155689,
8.888884,18,41158.270839,
34.44443,41,41160.07533,
-5.5555563,5,41160.851262,
-6.666667,4,41161.570607,
44.444424,50,41163.55927,
76.66673,81,41166.476308,
68.88893,72,41169.068542,
24.444435,32,41176.056507,
-5.5555563,5,41176.777705,
223.33372,345,41186.442911,
220.0004,283,41194.915916,
68.88895,72,41197.628651,
68.88894,72,41200.455058,
75.55563,80,41203.534003,
14.444439,23,41204.790483,
