#{"t_start": 1663083818.9550903, "env_id": null}
r,l,t,is_success
-9.625164,10,49140.559776,
-9.625164,10,49141.643901,
-9.625164,10,49142.701323,
-9.625164,10,49143.75619,
-10.736128,9,49144.794249,
-9.847171,7,49145.88987,
-14.888889,5,49146.92837,
-4.2892857,18,49148.418243,
-13.625164,12,49149.642789,
-10.736128,9,49150.79364,
-9.625164,10,49151.77772,
-9.847171,7,49152.739393,
-13.926574,6,49153.66729,
-9.625164,10,49154.654727,
-9.847171,7,49155.710932,
-10.736128,9,49156.700158,
-9.625164,10,49157.770637,
-9.847171,7,49158.675931,
-9.625164,10,49159.65655,
-9.625164,10,49160.560815,
-9.625164,10,49161.725005,
-10.736128,9,49162.756854,
-9.847171,7,49163.733635,
-15.777847,7,49164.664466,
-8.384219,17,49165.969218,
-16.666805,9,49167.004763,
-9.847171,7,49167.857099,
-9.847171,7,49168.727494,
-14.0,3,49169.472635,
-13.625164,12,49170.54138,
-9.847171,7,49171.501708,
-13.926574,6,49172.425191,
-13.625164,12,49173.54533,
-9.625164,10,49174.626169,
-9.847171,7,49175.607998,
-9.625164,10,49176.594964,
-16.666805,9,49177.571584,
-13.777847,6,49178.364749,
-9.625164,10,49179.469863,
-13.625164,12,49180.658256,
-9.625164,10,49181.996181,
-9.625164,10,49182.887954,
-9.847171,7,49183.769675,
-9.625164,10,49184.917161,
-15.777847,7,49185.842421,
-8.384219,17,49191.914624,
-9.625164,10,49192.94728,
-14.514481,14,49194.179273,
-9.625164,10,49195.341904,
-15.777847,7,49196.299946,
-9.847171,7,49197.154032,
-9.625164,10,49198.294929,
-9.847171,7,49199.333318,
-10.736128,9,49200.30762,
-8.445084,14,49201.520122,
-9.625164,10,49202.42365,
-13.777847,6,49203.345334,
-9.847171,7,49204.288042,
-9.625164,10,49205.355304,
-16.666805,9,49206.539592,
-10.736128,9,49207.568411,
-9.625164,10,49208.634475,
-9.625164,10,49209.819947,
-9.625164,10,49210.849458,
-9.625164,10,49211.909999,
-9.625164,10,49213.190095,
-13.777847,6,49214.116613,
-13.625164,12,49215.19033,
-9.847171,7,49216.282028,
-9.847171,7,49217.26982,
-14.0,3,49217.991028,
-9.625164,10,49219.121774,
-13.3239765,18,49220.399878,
-9.847171,7,49221.342952,
-14.0,3,49222.286651,
-13.625164,12,49223.421908,
-9.625164,10,49224.489984,
-9.847171,7,49225.450128,
-10.736128,9,49226.481769,
-9.625164,10,49227.472188,
-9.847171,7,49228.555788,
-13.625164,12,49229.68627,
-9.625164,10,49230.661372,
-9.847171,7,49231.643021,
-9.625164,10,49232.633082,
-9.625164,10,49233.550696,
-9.625164,10,49234.711034,
-13.625164,12,49235.837983,
-9.625164,10,49236.848209,
-9.625164,10,49237.867338,
-9.471258,16,49239.404027,
-10.736128,9,49240.51976,
-15.55584,10,49241.720793,
-10.736128,9,49242.659831,
-9.471258,16,49243.921266,
-9.625164,10,49245.212104,
-14.0,3,49246.137903,
-9.847171,7,49246.991533,
-9.625164,10,49247.962611,
-5.6982245,11,49249.106741,
-9.847171,7,49250.257241,
-13.625164,12,49251.41585,
-15.625164,13,49252.637221,
-9.625164,10,49253.772926,
-13.926574,6,49254.613387,
-18.37576,16,49256.030489,
-9.625164,10,49257.058523,
-9.625164,10,49258.228201,
-9.625164,10,49259.294797,
-9.625164,10,49260.377322,
-9.847171,7,49261.229418,
-14.888889,5,49262.077145,
-16.666805,9,49263.189648,
-10.736128,9,49264.35657,
-9.625164,10,49265.43562,
-9.625164,10,49266.405514,
-9.625164,10,49267.521322,
-9.625164,10,49268.612841,
-9.847171,7,49274.38811,
-10.433934,15,50968.241602,
4.1451015,32,50969.966822,
5.9583206,28,50971.666883,
-3.4930716,19,50973.150239,
-17.820148,31,50975.006042,
-9.23441,19,50976.489419,
-11.62538,11,50977.662538,
-10.433934,15,50978.867709,
-16.627842,35,50980.690617,
-10.433934,15,50981.858234,
-1.7355156,38,50983.813107,
-10.433934,15,50984.97355,
-11.62538,11,50986.058759,
-13.926573,6,50987.021099,
-10.433934,15,50988.119767,
-5.950344,34,50990.018451,
-16.508461,38,50992.166123,
-13.926573,6,50993.158779,
-15.820149,30,50994.83212,
-16.627842,35,50996.773099,
-7.780322,9,50998.194902,
2.6409378,22,50999.660976,
-5.7150903,28,51001.442832,
-10.433934,15,51002.780015,
-10.433934,15,51004.23085,
-17.820148,31,51005.907233,
-18.400759,28,51007.483439,
4.1451015,32,51009.052219,
-7.780322,9,51010.15204,
-22.732903,35,51011.904224,
-7.780322,9,51012.940417,
-1.8548985,35,51014.780136,
-10.433934,15,51016.013509,
-10.627842,32,51017.712627,
-11.62538,11,51018.6437,
-3.6354847,13,51019.640525,
-10.921612,26,51021.149754,
-10.433934,15,51022.212587,
-10.433934,15,51023.274361,
-9.23441,19,51024.564285,
-10.921612,26,51031.113506,
71.20869,110,51036.64105,
-11.62538,11,51037.772857,
-13.926573,6,51038.677808,
-10.921612,26,51040.191429,
-15.493072,25,51041.7536,
-10.433934,15,51042.949826,
-7.780322,9,51044.107737,
-10.433934,15,51045.291823,
-16.625927,44,51047.497148,
2.6409378,22,51048.911744,
-7.780322,9,51049.850065,
-9.23441,19,51051.37798,
-17.820148,31,51053.142365,
1.981926,36,51055.076418,
36.74316,71,51058.793264,
-10.433934,15,51059.960779,
5.9583206,28,51061.637266,
-7.483267,35,51063.44125,
-10.433934,15,51064.663743,
4.3821487,38,51066.646491,
-10.433934,15,51067.867477,
9.057854,28,51069.534575,
-10.433934,15,51070.731431,
-21.820148,33,51072.406317,
-21.820148,33,51078.748209,
-13.926573,6,51079.577117,
4.1451015,32,51081.313438,
-1.8548985,35,51083.125559,
-9.23441,19,51084.433507,
-6.0294833,22,51095.889388,
-21.820148,33,51097.9073,
5.9583206,28,51099.665828,
3.718132,32,51101.579943,
-13.926573,6,51102.62033,
4.1451015,32,51104.606703,
-10.433934,15,51105.861483,
-12.815531,7,51106.835958,
-26.716883,43,51108.792112,
-13.926573,6,51109.673042,
-10.433934,15,51110.861536,
-10.921612,26,51112.405675,
-10.433934,15,51113.587124,
-13.926573,6,51114.557062,
-5.950344,34,51116.38317,
-13.926573,6,51117.318847,
-10.433934,15,51118.56451,
-10.433934,15,51119.908286,
-10.433934,15,51121.685013,
-9.23441,19,51123.004933,
3.718132,32,51124.848466,
-9.23441,19,51126.247288,
4.1451015,32,51128.077809,
-11.62538,11,51129.040985,
-9.23441,19,51130.359183,
-11.0548115,32,51132.146858,
-10.433934,15,51133.370149,
3.718132,32,51135.115076,
12.382149,34,51136.983913,
2.6409378,22,51138.548909,
4.3821487,38,51140.771638,
-11.62538,11,51142.038641,
-11.62538,11,51143.235157,
2.6409378,22,51144.800707,
2.6409397,22,51146.186898,
83.608246,148,51157.565413,
-9.23441,19,51158.913236,
2.6409397,22,51160.271976,
-10.433934,15,51161.574238,
2.6409378,22,51162.999188,
5.85133,25,51164.549625,
-11.62538,11,51165.602202,
-9.23441,19,51166.87473,
-10.433934,15,51167.959331,
-10.433934,15,51169.285827,
-10.627842,32,51171.110302,
-14.66964,14,51172.374374,
-10.433934,15,51173.582753,
-9.493072,22,51175.060049,
9.175518,31,51176.815484,
-10.433934,15,51178.271609,
-9.23441,19,51179.554734,
-10.433934,15,51180.692186,
-10.433934,15,51181.876293,
-10.433934,15,51183.094111,
-12.881184,25,51184.634649,
-9.23441,19,51185.985106,
5.85133,25,51187.577155,
-11.62538,11,51188.693746,
-10.433934,15,51189.864146,
2.6409378,22,51191.25604,
5.85133,25,51192.656557,
-13.493072,24,51194.197293,
-10.6720495,12,51195.40093,
-10.433934,15,51196.592875,
4.1451015,32,51198.19628,
-9.847171,7,51199.10433,
-19.44946,24,51200.762973,
-15.866794,36,51202.694064,
4.1451015,32,51204.506505,
2.6409397,22,51205.907133,
-9.23441,19,51207.297634,
-11.62538,11,51208.505161,
4.3821487,38,51215.549395,
-10.433934,15,51216.667942,
5.85133,25,51218.286927,
4.1451015,32,51220.18765,
-9.23441,19,51221.515577,
9.057854,28,51223.166227,
4.3821487,38,51224.948316,
-13.926573,6,51225.879522,
-12.815531,7,51226.831549,
-10.433934,15,51228.066693,
-10.433934,15,51229.460285,
-10.433934,15,51230.688064,
-9.23441,19,51232.047141,
3.718132,32,51233.990237,
-10.433934,15,51235.180628,
-4.8488655,35,51237.042994,
-3.4930716,19,51238.611483,
9.057854,28,51240.313855,
-26.691105,46,51242.449168,
5.85133,25,51244.110323,
-1.8548985,35,51246.040731,
-14.61352,34,51247.725289,
-9.780322,10,51248.867269,
-10.921612,26,51250.407494,
-10.433934,15,51251.589929,
-22.541773,24,51253.167014,
-12.815531,7,51254.144768,
-9.23441,19,51255.83158,
69.58214,114,51261.304601,
-15.820149,30,51262.982179,
-22.01956,36,51270.425406,
2.6409397,22,51271.995812,
5.85133,25,51273.572729,
2.6409378,22,51274.926682,
-3.0538359,28,51276.568961,
-3.4930696,19,51277.855731,
-9.493072,22,51279.184663,
2.6409397,22,51280.753356,
-17.698223,17,51282.070647,
-6.871545,30,51283.730546,
0.16336155,31,51285.432366,
-10.433934,15,51286.629876,
5.85133,25,51288.242425,
85.42366,136,51294.73476,
-9.23441,19,51296.052757,
2.6409378,22,51297.506464,
-3.6354847,13,51298.865708,
-14.942044,37,51301.024298,
5.85133,25,51302.487757,
5.85133,25,51303.948198,
6.1144886,31,51305.746308,
-27.44946,28,51307.617287,
-13.926573,6,51308.597112,
2.6409378,22,51310.100986,
4.1451015,32,51311.93924,
4.1451015,32,51313.679579,
5.85133,25,51315.370036,
5.85133,25,51321.684874,
5.85133,25,51323.413987,
2.6409397,22,51324.894629,
4.1451015,32,51326.702414,
-10.541774,18,51327.94248,
-5.6354847,14,51329.071394,
4.1451015,32,51330.949261,
-15.185745,28,51332.805001,
-7.780322,9,51333.885381,
2.6409378,22,51335.275918,
-10.433934,15,51336.571995,
9.057854,28,51338.274336,
5.85133,25,51339.872038,
-9.23441,19,51341.244091,
4.1451015,32,51342.956522,
0.1633606,31,51344.644032,
5.9583206,28,51346.33599,
-3.0538359,28,51348.077988,
2.6409397,22,51349.57908,
4.1451015,32,51351.449035,
-9.49307,22,51353.320164,
2.6409397,22,51354.759106,
2.6409397,22,51356.174097,
2.6409378,22,51357.548708,
3.718132,32,51359.314142,
-11.62538,11,51360.349639,
-14.66964,14,51361.520043,
-15.185746,28,51363.087384,
2.6409397,22,51364.367433,
-5.6982245,11,51365.495267,
2.6409378,22,51367.077332,
2.6409397,22,51368.592871,
-10.433934,15,51369.837784,
2.6409397,22,51371.345876,
2.6409378,22,51372.820435,
2.6409397,22,51374.216603,
-9.23441,19,51375.660942,
2.6409397,22,51377.218945,
5.9583206,28,51384.073578,
-1.8548985,35,51385.888909,
-3.0538368,28,51387.451158,
-3.6354847,13,51388.44226,
-1.5433693,15,51389.698563,
4.7434597,24,51391.114249,
-1.0303993,39,51393.089465,
2.6409378,22,51394.505319,
2.1451015,33,51396.314075,
2.6409378,22,51397.726334,
12.382149,34,51399.38299,
-10.433934,15,51400.436952,
11.415298,36,51402.253885,
2.6409397,22,51403.531725,
-9.493072,22,51404.819302,
-13.926573,6,51405.721828,
-11.62538,11,51406.827255,
5.9583206,28,51409.301231,
-15.625164,13,51410.463069,
72.10078,107,51415.692075,
-9.625164,10,51416.660536,
-11.471258,17,51417.913046,
1.3211193,38,51419.753193,
-4.6300097,38,51421.773315,
-5.6982236,11,51422.798841,
4.3821487,38,51424.725248,
-6.7393017,36,51426.571659,
-9.698225,13,51427.589226,
12.446945,43,51429.777416,
4.743458,24,51436.017185,
54.78457,120,51441.640054,
4.3821487,38,51443.778655,
0.33259583,46,51446.232589,
4.3821487,38,51448.238149,
13.657602,38,51450.121351,
0.87509346,26,51451.657106,
-14.445084,17,51452.989101,
82.427376,105,51458.173906,
5.9583206,28,51459.824736,
5.85133,25,51461.314928,
-19.335484,21,51462.577144,
9.289677,34,51464.282479,
6.366974,37,51466.041118,
-5.4103937,17,51467.275858,
-1.8548985,35,51469.026609,
2.8972912,28,51470.561188,
-14.445084,17,51471.819955,
3.718132,32,51478.430122,
5.9583206,28,51480.052184,
-1.5433693,15,51481.177653,
11.3023815,33,51482.960016,
3.718132,32,51484.718322,
8.366974,36,51486.736339,
-7.6982245,12,51487.882624,
-9.847171,7,51488.742787,
5.9583206,28,51490.275924,
5.85133,25,51491.819391,
-15.759422,33,51493.661369,
-9.22153,22,51495.00939,
-15.977499,30,51496.619904,
11.3023815,33,51498.37796,
56.896355,91,51503.110423,
4.3821487,38,51505.248198,
2.6409378,22,51506.731158,
4.743458,24,51508.138992,
11.3883095,45,51510.383926,
-0.94086933,30,51512.290842,
12.2668,43,51514.512067,
12.382149,34,51516.354796,
2.032957,30,51518.011156,
-5.6982245,11,51519.340941,
5.9583206,28,51521.064182,
-9.698223,13,51522.197593,
-9.909455,27,51523.866413,
-0.94086933,30,51530.533774,
-2.7157278,46,51532.903477,
9.235868,40,51534.974653,
3.3699903,34,51536.777941,
-22.445084,21,51538.296371,
-9.625164,10,51539.351787,
5.9583206,28,51541.902342,
43.324978,75,51545.737709,
4.3821487,38,51547.990596,
4.1451015,32,51549.904501,
-1.8548985,35,51551.681131,
4.3821487,38,51553.648839,
-13.926574,6,51554.584124,
16.442068,38,51556.518727,
5.85133,25,51558.085952,
5.85133,25,51559.740137,
-1.8548985,35,51561.528899,
-1.5433693,15,51562.835389,
-9.23441,19,51564.160166,
5.9583206,28,51565.718877,
-1.5433693,15,51566.909821,
61.17894,112,51572.232445,
5.9583206,28,51578.944677,
-12.4760275,36,51580.795332,
-5.6982245,11,51581.96992,
-1.8548985,35,51583.995644,
-11.780322,11,51585.068938,
43.137234,87,51589.137171,
-3.6354837,13,51590.297485,
-9.23441,19,51591.684965,
-1.8548985,35,51593.569192,
62.6186,116,51599.220078,
12.382149,34,51601.081735,
9.289677,34,51602.843379,
-1.8548985,35,51604.825537,
3.718132,32,51606.612998,
12.382149,34,51608.41747,
-1.8548985,35,51610.404025,
-7.6982245,12,51611.42184,
-1.8548985,35,51613.232852,
-1.8548985,35,51615.071214,
-17.698225,17,51616.368027,
-1.8548985,35,51623.132676,
-9.23441,19,51624.464959,
4.3821487,38,51626.354471,
5.85133,25,51627.990532,
4.3821487,38,51630.021511,
4.1451015,32,51631.724567,
12.092566,31,51633.307566,
5.9583206,28,51635.002081,
9.289677,34,51637.000325,
47.813713,73,51640.708125,
11.3023815,33,51642.446305,
-1.8548985,35,51644.374694,
5.9583206,28,51646.077769,
4.3821487,38,51648.010277,
-1.8548985,35,51649.87265,
-16.627842,35,51651.678937,
3.137186,31,51653.668318,
5.9583206,28,51655.297357,
4.3821487,38,51657.193685,
5.85133,25,51658.773327,
5.9583206,28,51660.452333,
-11.049636,35,51662.319109,
9.175518,31,51663.970926,
-1.5433693,15,51665.091395,
4.1451015,32,53336.650423,
-15.820149,30,53338.584557,
-21.820148,33,53340.502634,
-15.820149,30,53342.17977,
12.382149,34,53344.063759,
-15.820149,30,53345.677558,
9.057854,28,53347.198977,
-15.820149,30,53348.935205,
-7.8201494,26,53350.335443,
9.057854,28,53351.862618,
-10.433934,15,53353.08747,
4.1451015,32,53354.899702,
-10.433934,15,53356.16073,
-15.820149,30,53358.004635,
-6.0294833,22,53359.556042,
-15.820149,30,53361.282414,
-9.493072,22,53362.861173,
-21.820148,33,53364.777152,
-9.23441,19,53366.122792,
9.057854,28,53367.657969,
-1.8548985,35,53369.47724,
-9.23441,19,53370.842026,
-21.820148,33,53372.636505,
-15.820149,30,53374.363932,
-13.515049,38,53376.635189,
-1.8548985,35,53378.593643,
-27.575928,22,53380.092141,
-15.820149,30,53381.720561,
-7.8201494,26,53383.309444,
-17.820148,31,53385.098774,
-15.820149,30,53386.967421,
-15.820149,30,53388.555979,
-1.8548985,35,53390.485784,
-10.433934,15,53396.976431,
-1.8548985,35,53398.947019,
9.057854,28,53400.63393,
-7.8201494,26,53402.157463,
-7.8201494,26,53403.780427,
-17.820148,31,53405.530323,
-15.820149,30,53407.111078,
4.1451015,32,53408.825038,
-21.820148,33,53410.866017,
-9.49307,22,53412.311826,
4.1451015,32,53414.216264,
-7.8201494,26,53415.732601,
-21.820148,33,53417.41929,
-36.611214,22,53418.776475,
-15.820149,30,53420.425524,
-1.8548985,35,53422.168261,
-10.433934,15,53423.37606,
-9.23441,19,53424.715091,
-7.8201494,26,53426.400469,
-1.8548985,35,53428.348912,
-15.820149,30,53429.95989,
-15.820149,30,53431.643586,
-15.820149,30,53433.375898,
-15.820149,30,53435.043244,
-15.820149,30,53436.681892,
-9.23441,19,53438.119761,
-45.518898,28,53439.680718,
-21.820148,33,53441.446219,
-10.433934,15,53442.637337,
4.1451015,32,53444.365926,
12.382149,34,53446.079898,
9.057854,28,53447.705557,
-1.8548985,35,53449.60557,
4.1451015,32,53451.364387,
-7.8201494,26,53458.241604,
-7.8201494,26,53459.943651,
-16.627842,35,53461.993566,
-10.433934,15,53463.130417,
-7.8201494,26,53464.629593,
5.85133,25,53467.004599,
-9.493072,22,53468.375979,
5.85133,25,53469.831942,
-12.815531,7,53470.769127,
-13.926573,6,53471.911124,
-11.62538,11,53473.084914,
-10.433934,15,53474.365284,
-10.433934,15,53475.673067,
-10.433934,15,53477.009224,
-12.815531,7,53478.047886,
-22.083488,24,53479.572667,
-37.5562,21,53480.900503,
-7.8201494,26,53482.415223,
-15.820149,30,53484.159475,
-28.083488,27,53485.78709,
-9.23441,19,53487.189057,
-11.62538,11,53488.313266,
-22.0,7,53489.251849,
-22.0,7,53490.158375,
2.6409378,22,53502.640588,
-36.611214,22,53504.200415,
-7.63443,32,53506.066344,
-11.62538,11,53507.175479,
-7.8201494,26,53508.722217,
-15.820149,30,53510.337357,
-7.8201494,26,53511.872679,
-14.0,3,53512.859903,
-7.8201494,26,53514.687157,
-22.0,7,53515.644306,
-13.926574,6,53516.535571,
-15.820149,30,53518.252495,
-15.820149,30,53519.842737,
-15.820149,30,53521.405817,
-9.138588,22,53522.879157,
-7.8201494,26,53524.250889,
-3.4930716,19,53525.48524,
-11.62538,11,53526.56753,
-21.820148,33,53528.375959,
-28.083488,27,53529.924375,
-9.23441,19,53531.392715,
-10.433934,15,53532.716038,
-15.820149,30,53534.406677,
-9.493072,22,53535.975619,
-31.482841,21,53537.497231,
-15.820149,30,53539.200126,
-14.0,3,53539.95482,
9.057854,28,53541.567922,
-14.666804,8,53542.578979,
-6.0294833,22,53544.010444,
-10.433934,15,53545.257465,
-7.8201494,26,53547.092201,
-12.815531,7,53548.036101,
-19.106186,24,53549.591087,
-16.45238,12,53550.656515,
-11.62538,11,53551.769289,
-16.0,4,53552.716923,
-15.820149,30,53554.520401,
-9.23441,19,53555.78622,
-11.62538,11,53556.99374,
-12.815531,7,53557.970492,
-12.815531,7,53559.035042,
-19.01694,27,53560.666732,
-13.490064,12,53561.757344,
-15.820149,30,53563.510745,
-15.820149,30,53565.220574,
-10.433934,15,53566.323163,
-22.379381,18,53572.941291,
-13.926573,6,53573.806998,
-10.433934,15,53575.008879,
-10.433934,15,53576.708106,
-10.433934,15,53577.913599,
-10.433934,15,53579.053474,
-9.23441,19,53580.318905,
-10.433934,15,53581.523789,
-21.820148,33,53583.213232,
-10.433934,15,53584.431225,
-21.820148,33,53586.205074,
-7.8201494,26,53587.895912,
5.85133,25,53589.489112,
-11.62538,11,53590.468269,
-11.62538,11,53591.55292,
-9.23441,19,53592.909703,
-14.666804,8,53593.865638,
-10.433934,15,53595.025653,
-15.820149,30,53596.786268,
-9.23441,19,53598.038637,
-9.23441,19,53599.429415,
-7.8201494,26,53601.017951,
-10.433934,15,53602.19667,
-5.7150903,28,53603.706273,
-15.820149,30,53605.38022,
-22.0,7,53606.381767,
-15.820149,30,53608.056879,
-11.62538,11,53609.164549,
-7.8201494,26,53610.863004,
-20.815609,11,53612.038344,
-9.23441,19,53613.288154,
-34.445156,21,53614.620637,
-7.8201494,26,53616.149526,
-9.493072,22,53617.502077,
-11.62538,11,53618.496671,
-11.62538,11,53619.519132,
-7.8201494,26,53621.319203,
-12.300959,16,53622.686733,
-16.45238,12,53623.843048,
-11.62538,11,53624.987487,
-10.433934,15,53626.309087,
-12.815531,7,53627.339946,
-10.433934,15,53628.59336,
-10.433934,15,53629.712698,
-15.820149,30,53631.30777,
-12.627842,33,53634.073308,
9.057854,28,53635.703356,
-21.820148,33,53637.529314,
5.9583206,28,53639.178963,
-15.820149,30,53646.205156,
-15.820149,30,53647.851023,
7.2991962,38,53649.7431,
-7.63443,32,53651.706852,
-1.7355156,38,53654.166014,
-15.820149,30,53656.079869,
4.1451015,32,53658.024431,
4.1451015,32,53660.057475,
9.057854,28,53661.821025,
4.3821487,38,53663.775496,
4.1451015,32,53665.466288,
19.891642,39,53667.397129,
9.175518,31,53669.096396,
-1.8548985,35,53670.951999,
-15.820149,30,53672.642086,
0.3898449,40,53674.669337,
9.057854,28,53676.348893,
9.057854,28,53677.989725,
4.1451015,32,53679.787778,
-15.820149,30,53681.727928,
4.7434597,24,53683.264154,
-10.627842,32,53684.976447,
-5.7150903,28,53686.649632,
14.507509,36,53688.589398,
9.057854,28,53690.224232,
9.057854,28,53691.684572,
-15.820149,30,53693.324247,
9.057854,28,53694.975843,
9.057854,28,53696.599149,
-10.433934,15,53697.805294,
-5.5974255,31,53699.5658,
-1.8548985,35,53706.793361,
-1.8548985,35,53708.910835,
9.057854,28,53710.733087,
4.1451015,32,53712.655241,
-16.627842,35,53714.637831,
-21.820148,33,53716.400362,
-8.252729,40,53718.381363,
4.743458,24,53719.899106,
8.112108,39,53721.796874,
4.1451015,32,53723.628082,
-3.470562,33,53725.428239,
-15.820149,30,53727.123018,
-1.8548985,35,53728.924861,
-15.820149,30,53730.557023,
9.057854,28,53732.018044,
-10.627842,32,53733.87846,
-15.820149,30,53735.630696,
-7.8201494,26,53737.214628,
-21.820148,33,53738.970201,
14.520214,36,53740.868355,
-5.7150903,28,53742.489164,
4.1451015,32,53744.101413,
5.85133,25,53745.523863,
-1.8548985,35,53747.613808,
9.175518,31,53749.388946,
4.1451015,32,53751.131212,
9.175518,31,53752.813844,
-7.8201494,26,53754.349557,
-1.8548985,35,53756.218153,
-5.7150903,28,53757.824015,
12.092566,31,53762.046946,
12.092566,31,53771.471992,
4.1451015,32,53773.228461,
4.743458,24,53774.864929,
9.057854,28,53776.681426,
9.175518,31,53778.432676,
11.459187,36,53780.181281,
4.3821487,38,53782.05409,
-5.7150903,28,53783.819471,
-9.138588,22,53785.430792,
4.743458,24,53787.023956,
4.7434597,24,53788.535741,
12.092566,31,53790.460999,
4.743458,24,53792.116431,
19.868185,39,53794.210971,
12.092566,31,53795.850718,
5.9583206,28,53797.580567,
9.175518,31,53799.451709,
4.743458,24,53800.951132,
12.382149,34,53802.800462,
9.057854,28,53804.304325,
11.3023815,33,53806.091155,
12.092566,31,53807.874237,
5.9583206,28,53809.550553,
-1.8548985,35,53811.620637,
10.382149,35,53813.534034,
12.382149,34,53815.379157,
-14.0,3,53816.358569,
12.382149,34,53818.210252,
4.743458,24,53819.744354,
-13.926574,6,53820.924189,
4.1451015,32,53822.803238,
-1.7355156,38,53824.721833,
4.7434597,24,53826.364904,
7.2991962,38,53836.42969,
0.1633606,31,53838.086003,
-9.138588,22,53839.627002,
13.697998,41,53841.751705,
4.743458,24,53843.253879,
9.175518,31,53845.089618,
9.175518,31,53846.918158,
18.978758,41,53849.052188,
14.520214,36,53850.987145,
6.520214,40,53853.377468,
4.743458,24,53854.868114,
-10.433934,15,53856.242315,
6.507509,40,53858.37204,
-13.926574,6,53859.250666,
9.175518,31,53861.043498,
14.507509,36,53862.873003,
14.520214,36,53864.735147,
19.89164,39,53866.8732,
12.382149,34,53868.781023,
14.219429,33,53870.539996,
12.382149,34,53872.34089,
9.175518,31,53874.073,
12.382149,34,53876.003953,
-10.433934,15,53877.410628,
4.7434597,24,53878.954181,
4.1451015,32,53880.74019,
4.743458,24,53882.448013,
9.175518,31,53884.370821,
-30.251444,28,53885.942524,
19.868185,39,53887.826902,
17.424557,36,53889.812512,
2.4398975,33,53891.867779,
9.175518,31,53899.727588,
4.743458,24,53901.352859,
11.3023815,33,53903.248316,
9.057854,28,53907.189893,
11.3023815,33,53909.144535,
-9.471258,16,53910.405946,
11.3023815,33,53912.33461,
12.382149,34,53914.235585,
9.175518,31,53916.015907,
14.219429,33,53917.734053,
4.1451015,32,53919.433944,
9.175518,31,53921.267817,
9.175518,31,53923.19462,
9.057854,28,53924.910709,
9.175518,31,53926.555708,
9.057854,28,53928.281133,
14.507509,36,53930.304904,
9.057854,28,53932.08492,
10.362745,44,53934.29713,
15.299196,34,53936.084933,
14.308889,36,53937.948883,
12.318146,40,53940.049073,
14.520214,36,53942.072437,
12.092566,31,53943.887103,
17.225937,36,53945.877923,
14.308889,36,53947.89089,
9.175518,31,53949.60229,
14.219429,33,53951.684006,
12.382149,34,53953.456503,
-14.0,3,53954.328287,
11.3023815,33,53961.308293,
9.175518,31,53963.036479,
5.9583206,28,53964.629095,
11.3023815,33,53966.236384,
-5.471258,14,53967.479219,
5.85133,25,53969.163804,
5.0102596,30,53970.974847,
5.85133,25,53972.465039,
4.743458,24,53974.057888,
14.308889,36,53976.019213,
2.6409378,22,53977.428141,
9.057854,28,53979.228166,
9.175518,31,53981.063699,
12.382149,34,53983.087192,
9.175518,31,53984.745658,
12.092566,31,53986.370911,
14.520214,36,53988.049827,
11.3023815,33,53989.852828,
12.318146,40,53991.782612,
12.382149,34,53993.568033,
9.175518,31,53995.251507,
17.225937,36,53997.114266,
2.6409378,22,53998.509522,
14.520214,36,54000.254754,
11.3023815,33,54001.817961,
14.520214,36,54003.611539,
9.175518,31,54005.131474,
22.785229,39,54006.887395,
11.3023815,33,54008.604682,
11.3023815,33,54010.433019,
11.3023815,33,54012.33134,
5.85133,25,54014.006352,
-13.777847,6,54014.975461,
9.057854,28,54024.843399,
5.85133,25,54026.486389,
9.057854,28,54028.06479,
9.057854,28,54029.823169,
3.137186,31,54031.616557,
5.85133,25,54033.234474,
12.092566,31,54034.944081,
4.7434597,24,55677.163485,
-10.340618,18,55678.509854,
-9.138588,22,55680.05993,
-17.198267,15,55681.405594,
-9.138588,22,55682.824849,
-9.138588,22,55684.40823,
4.743458,24,55686.250179,
-9.138588,22,55687.775829,
4.743458,24,55689.401225,
-11.62538,11,55690.543561,
4.743458,24,55692.13416,
-17.198267,15,55693.357053,
4.743458,24,55694.777603,
4.743458,24,55696.238238,
-11.62538,11,55697.242585,
2.6409378,22,55698.684028,
-9.138588,22,55700.090958,
-9.138588,22,55701.503978,
4.743458,24,55703.05752,
4.743458,24,55704.557335,
-9.138588,22,55706.01986,
-20.453358,20,55707.35877,
-9.138588,22,55708.904403,
-9.138588,22,55710.390696,
-9.138588,22,55711.98392,
10.988337,30,55713.781346,
-9.23441,19,55715.049759,
-9.138588,22,55716.436097,
4.743458,24,55717.993829,
-9.138588,22,55719.530925,
-9.138588,22,55720.950382,
-11.62538,11,55722.01934,
-9.138588,22,55723.414038,
-11.62538,11,55724.595445,
-9.138588,22,55726.22529,
-11.62538,11,55727.360548,
-11.62538,11,55728.387223,
4.743458,24,55729.979182,
-9.138588,22,55731.579726,
-9.138588,22,55733.069097,
4.7434597,24,55734.547752,
12.105665,31,55736.270918,
-9.138588,22,55737.946647,
4.743458,24,55739.567191,
-9.138588,22,55741.028951,
-9.138588,22,55742.577648,
-9.138588,22,55749.743273,
-9.138588,22,55751.388573,
-9.138588,22,55752.809414,
10.988337,30,55754.508929,
-21.355484,11,55755.727534,
-9.138588,22,55757.211486,
-9.138588,22,55758.771127,
4.743458,24,55760.354541,
4.743458,24,55761.889623,
-17.198267,15,55763.163572,
10.988337,30,55765.288651,
-9.138588,22,55766.823431,
